疏水蛋白吸附碳纳米管的分子动力学模拟	刘英哲;蔡文生;邵学广	《高等学校化学学报》	南开大学化学学院;	2012	结构性质;结合自由能;取向;吸附模式
碳纳米管非共价功能化的理论研究	刘英哲	《南开大学》	 	2013	碳纳米管;非共价功能化;多糖;疏水蛋白;胆固醇;分子模拟
多糖与碳纳米管相互作用的分子模拟研究	刘英哲;邵学广;蔡文生	《第十一届全国计算（机）化学学术会议论文摘要集》	南开大学化学学院	2011	超分子缠绕化学;自由能;海藻酸;壳聚糖;淀粉
碳纳米管非共价功能化的分子模拟研究	刘英哲;邵学广;蔡文生	《第十届全国计算(机)化学学术会议论文摘要集》	南开大学化学学院	2009	碳纳米管;海藻酸;非共价功能化;分子动力学
多糖-碳纳米管杂化材料的分子动力学模拟	刘英哲;邵学广;蔡文生	《中国化学会第28届学术年会第14分会场摘要集》	南开大学化学学院	2012	海藻酸;壳聚糖;淀粉;缠绕;自由能
海藻酸可逆缠绕碳纳米管的分子动力学模拟研究	刘英哲;邵学广;蔡文生	《中国化学会第27届学术年会第15分会场摘要集》	南开大学化学学院	2010	碳纳米管;可逆缠绕;溶解;分子动力学模拟
褐藻酸缠绕碳纳米管的动力学模拟	刘英哲;邵学广;蔡文生	《中国化学会第26届学术年会化学信息学与化学计量学分会场论文集》	南开大学化学学院分析科学研究中心	2008	分子动力学;碳纳米管;褐藻酸;缠绕
BiMnO_3钙钛石上低温NH_3选择性催化还原NO	张一波;王德强;王静;陈去非;张震东;潘喜强;苗珍珍;张彬;武志坚;杨向光	《催化学报》	中国科学院长春应用化学研究所稀土资源利用国家重点实验室;中国科学院研究生院;	2012	钙钛石;锰酸铋;酸性;选择催化还原;低温
磷酸对二氧化铈催化剂氨选择性催化还原氮氧化物反应的促进作用(英文)	易婷;张一波;李经纬;杨向光	《催化学报》	中国科学院长春应用化学研究所稀土资源利用国家重点实验室;中国科学院长春应用化学研究所绿色化学与过程实验室;	2016	氨;选择性催化还原;二氧化铈;磷酸;氧化还原性能;酸性
硅烷化TS-1对环己烷均相氧化反应的促进作用	王德强;张一波;肖德海;杨向光	《催化学报》	中国科学院长春应用化学研究所稀土资源利用国家重点实验室;中国科学院研究生院;	2011	钛硅分子筛;环己烷;均相氧化;吸附;硅烷化
调控尖晶石Co~(3+)和Ni~(3+)表面密度来提高催化甲烷氧化活性（英文）	张泽树;李经纬;易婷;孙立伟;张一波;胡学风;崔文浩;杨向光	《催化学报》	中国科学院长春应用化学研究所稀土资源与利用国家重点实验室	2018	尖晶石氧化物;催化甲烷燃烧;多孔纳米片;活性中心;水热稳定性
多级结构还原氧化石墨烯包覆的钴铁氧体的合成及电化学性能	张彬;张一波;杨向光	《应用化学》	中国科学院长春应用化学研究所绿色化学与过程实验室;中国科学院研究生院;	2014	锂离子电池;负极材料;复合氧化物;多级结构;电化学性能
用于NH_3选择催化还原NO反应的新型Ce-P-O催化剂	李飞;肖德海;张一波;王德强;潘喜强;杨向光	《催化学报》	中国科学院长春应用化学研究所稀土资源利用国家重点实验室;中国科学院研究生院;中国科学院长春应用化学研究所绿色化学与过程实验室;	2010	氮氧化物;选择催化还原;氨;铈;磷酸盐
由新型铜胺络合物模板剂设计合成活性优异的Cu-SSZ-13分子筛	任利敏;张一波;曾尚景;朱龙凤;孙琦;张海燕;杨承广;孟祥举;杨向光;肖丰收	《催化学报》	吉林大学无机合成与制备国家重点实验室;中国科学院长春应用化学研究所;浙江大学催化研究所;	2012	新型模板剂;铜胺络合物;设计合成;Cu-SSZ-;理论计算;氨还原消除氮氧化物反应
基于南黄海海相油气勘探的地震采集技术研究	吴志强;吴时国;童思友;刘怀山;张一波	《地球物理学报》	国土资源部海洋油气资源与环境地质重点实验室;国土资源部青岛海洋地质研究所;中国科学院海洋研究所;中国海洋大学;	2011	南黄海;海相油气;地震采集技术;理论模拟;弱反射地震信号
基于流电沉积法制备的Pt/Ni/Al_2O_3催化剂及其对CO催化性能	李经纬;邬天笑;张一波;易婷;张泽树;孙立伟;张震东;杨向光	《应用化学》	中科院长春应用化学研究所稀土资源利用国家重点实验室绿色化学与过程实验室;中国科学院大学;	2016	水滑石;铂;流电沉积法;一氧化碳氧化
稀土催化剂上5-羟甲基糠醛选择氧化	苗珍珍;张一波;杨向光	《第九届全国环境催化与环境材料学术会议——助力两型社会快速发展的环境催化与环境材料会议论文集（NCECM 2015）》	中国科学院长春应用化学研究所	2015	
熔石英表面紫外损伤点的飞秒激光修复技术	方周;赵元安;陈顺利;胡国行;刘文文;陈惟肖;李大伟;邵建达	《中国激光》	中国科学院上海光学精密机械研究所强激光材料重点实验室;中国科学院大学;	2013	激光光学;修复;飞秒激光;熔石英
多层介质膜光栅激光预处理(英文)	高鹏鹏;晋云霞;刘世杰;汪剑鹏;陈顺利	《强激光与粒子束》	中国科学院上海光学精密机械研究所强激光材料重点实验室;中国科学院研究生院;	2011	激光诱导损伤;多层介质膜光栅;激光预处理;抗激光损伤性;精密结构
用于制作中心波长800nm宽带脉冲压缩光栅的多层介质高反膜的激光损伤性能研究	孔钒宇;陈顺利;晋云霞;刘世杰;关贺元;杜颖;魏朝阳;贺洪波;易葵	《长三角地区科技论坛激光分论坛暨上海市激光学会2011年学术年会论文集》	中国科学院上海光学精密机械研究所中国科学院强激光材料重点实验室	2011	多层介质膜;脉冲压缩光栅;飞秒;激光损伤
几种水油乳液内界面分子吸附过程的二次谐波探测	干为;桑亚军;陈顺利;张思	《中国化学会第29届学术年会摘要集——第26分会：胶体与界面》	中国科学院新疆理化技术研究所	2014	水油界面;吸附动力学;十六烷;无表面活性剂乳液;二次谐波
8CB单分子膜-CN伸缩振动的相位及强度高分辨和频振动光谱	陈顺利;付力;干为;王鸿飞	《中国化学会第30届学术年会摘要集-第四十四分会：化学动力学》	中国科学院新疆理化技术研究所,中科院特殊环境功能材料与器件重点实验室,环境科学与技术研究室	2016	和频振动光谱;内部外差相位分辨;CB;Langmuir-Blodgett膜
飞秒-纳秒脉宽范围内HfO_2/SiO_2高反膜激光诱导损伤累积效应研究	陈顺利;赵元安;孔钒宇;李大伟;贺洪波;邵建达	《长三角地区科技论坛激光分论坛暨上海市激光学会2011年学术年会论文集》	中国科学院上海光学精密机械研究所强激光材料重点实验室	2011	HfO_/SiO_高反膜;激光诱导损伤;累积效应
纳秒激光表面改性对Ta_2O_5/SiO_2介质膜飞秒激光诱导损伤的影响	陈顺利;赵元安;高鹏鹏;李大伟;贺洪波;邵建达;范正修	《中国光学学会2011年学术大会摘要集》	中国科学院上海光学精密机械研究所,强激光材料重点实验室	2011	
熔石英表面激光损伤生长特性及机制	方周;赵元安;孙卫;陈顺利;胡国行	《上海市激光学会2013年学术年会论文集》	中国科学院上海光学精密机械研究所强激光材料重点实验室	2013	
我国农村教育回报率变动及其涵义	李晓飞	《安徽农业科学》	中国科学院地理科学与资源研究所;	2010	中国农村;教育回报率;初中教育
聚苯胺防腐粉末涂料的制备及性能研究	宋哲;张婧坤;李晓飞;张冬海;陈运法	《化工新型材料》	中国科学院过程工程研究所多相复杂系统国家实验室;	2018	聚苯胺;化学氧化法;掺杂;粉末涂料;防腐
SiO_2中空微球对高温硫化硅橡胶电气绝缘性能的影响	钱西慧;张冬海;薛杨;李晓飞;李文辉;陈运法	《过程工程学报》	中国科学院过程工程研究所多相复杂系统国家重点实验室;中国科学院大学;	2016	SiO中空微球;硅橡胶;复合材料;电气绝缘性能
氧化锆固体电解质的特征氧分压测定	温廷琏;李晓飞;郭祝崑	《无机材料学报》	中国科学院上海硅酸盐研究所	1986	ZrO_;特征氧分压;固体电解质
MgO 掺杂的 ZrO_2 的电导率研究	温廷琏;李晓飞;郭祝崑	《无机材料学报》	中国科学院上海硅酸盐研究所	1986	ZrO_;Mg-PSZ;离子电导率
湿化学制备的氧化锆的烧结行为	温廷琏;李晓飞	《硅酸盐通报》	中国科学院上海硅酸盐研究所	1986	氧化锆;烧结行为;稳定剂;致密度;四方相;化学制备方法;致密化;分解温度;固溶体;开口气孔率
树鼩IL-2全长编码序列的克隆及分子特征分析	黄晓燕;李明利;徐娟;高跃东;王文广;殷安国;李晓飞;孙晓梅;夏雪山;代解杰	《动物学研究》	中国医学科学院/北京协和医学院医学生物学研究所树鼩种质资源中心云南省重大传染病疫苗研发重点实验室;中国科学院昆明动物研究所动物模型与人类疾病机理重点实验室:免疫生物学实验室;中国科学院昆明生物多样性大型仪器区域中心;中国科学院昆明动物研究所遗传资源与进化国家重点实验室;昆明理工大学生命科学与技术学院;	2013	树鼩;IL-;克隆;结构;功能
Nd,Ce和La改性对Ni/SBA-15催化剂在CH_4/CO_2重整反应中性能的影响	刘会敏;李宇明;吴昊;杨维维;贺德华	《催化学报》	清华大学化学系有机光电子与分子工程教育部重点实验室;	2014	稀土金属;钕改性;镍;SBA-催化剂;甲烷/二氧化碳重整;积碳
Ni@SiO_2摇铃结构和核-壳结构催化剂的制备、结构性质表征及其在CO_2重整甲烷反应中的性能	杨维维;刘会敏;吴昊;贺德华	《中国化学会第九届全国无机化学学术会议论文集——k纳米无机化学》	清华大学化学系	2015	Ni@SiO纳米催化剂;催化性能;甲烷二氧化碳重整反应;丝状碳;包覆碳
Ni-Co/SBA-15-CD催化剂的制备及其在甲烷二氧化碳重整反应中的性能	吴昊;刘会敏;杨维维;贺德华	《中国化学会第九届全国无机化学学术会议论文集——L能源材料化学》	清华大学化学系	2015	Ni-Co/SBA--CD;β-环糊精;甲烷二氧化碳重整反应;协同效应;合金
陶凯教授治疗妊娠咳嗽经验	韦宜含;马君	《吉林中医药》	山东中医药大学	2018	妊娠咳嗽;陶凯;补肾纳气;补肺益肾;养阴润肺;健脾祛痰
人体足踝系统建模与相关力学问题研究	陶凯	《上海交通大学》	 	2010	足踝系统;三维几何建模;有限元分析;活体验证;应力;应变;足底压力分布;足底反力;糖尿病足
陶凯教授治疗特发性肺间质纤维化难治性咳嗽的经验探析	马秀娟;马君	《河北中医》	山东中医药大学;山东中医药大学附属医院肺病科;	2017	咳嗽;肺纤维化;中医疗法;名医经验;陶凯
陶凯教授应用紫菀汤治疗重症肺间质纤维化的经验	王宏宇;马君	《中国中医急症》	山东中医药大学;山东中医药大学附属医院;	2016	肺间质纤维化;肺痿;重症;五运六气;紫菀汤
陶凯教授肺通膏调治肺纤维化稳定期	刘中杰;马君	《吉林中医药》	山东中医药大学;山东中医药大学附属医院肺病科;	2016	肺纤维化;肺通膏;膏方;稳定期;陶凯
着力破解知识产权司法保护实践难题		 	 	 	着力破解知识产权司法保护实践难题,概念,解释,百科,知识
着力破解知识产权司法保护实践难题		 	 	 	着力破解知识产权司法保护实践难题,概念,解释,百科,知识
陶凯治疗霾毒咳嗽经验介绍	黄娴;马君	《新中医》	山东中医药大学;山东中医药大学附属医院;	2016	雾霾;霾毒;燥浊毒邪;霾毒咳嗽;经验介绍
强化政策指引  全面推进“三合一”  充分发挥司法保护知识产权主导作用		 	 	 	强化政策指引;全面推进“三合一”;充分发挥司法保护知识产权主导作用,概念,解释,百科,知识
陶凯治疗难治性久咳经验	吴月心;马君	《江西中医药》	山东中医药大学中医学院;山东中医药大学附属医院肺病科;	2017	慢性迁延性咳嗽;健脾;祛瘀;补肾;陶凯
知识产权司法保护“烙上中国印”		 	 	 	知识产权司法保护“烙上中国印”,概念,解释,百科,知识
加强知识产权司法保护理论研究和创新  为创新驱动发展战略提供有力司法保障		 	 	 	加强知识产权司法保护理论研究和创新;为创新驱动发展战略提供有力司法保障,概念,解释,百科,知识
最高人民法院首次提审错误执行国家赔偿案		 	 	 	最高人民法院首次提审错误执行国家赔偿案,概念,解释,百科,知识
陶凯辨治慢阻肺危急重症经验	张煜潇;马君	《江西中医药》	山东中医药大学;山东中医药大学附属医院肺病科;	2016	慢阻肺;危急重症;加味麦门冬饮子;陶凯
加强法律数据智能化开发应用  建设智慧法院促进法治建设		 	 	 	加强法律数据智能化开发应用;建设智慧法院促进法治建设,概念,解释,百科,知识
水相介质中负载纳米金催化CO高选择性还原糠醛（英文）	董静;朱明明;张高硕;刘永梅;曹勇;刘苏;王仰东	《催化学报》	复旦大学化学系上海市分子催化和功能材料重点实验室;中国石油化工股份有限公司上海石油化工研究院;	2016	糠醛;还原;负载型金催化剂;一氧化碳;水相
超声乳化白内障吸除术后干眼相关症状对生存质量的影响及其评估方法	朱明明;孙倩;黄建南;邹海东;缪浴宇;余勇夫	《上海交通大学学报(医学版)》	上海交通大学附属第一人民医院眼科;复旦大学公共卫生学院卫生统计学和社会医学教研室;	2012	效用值;超声乳化白内障吸除术;干眼相关症状
超声乳化白内障吸除术后泪膜和泪液分泌变化的Meta分析	朱明明;余勇夫;邹海东	《国际眼科杂志》	上海交通大学附属第一人民医院眼科;复旦大学公共卫生学院卫生统计学和社会医学教研室;	2010	超声乳化白内障吸除术;泪液;Meta分析
		简	 	 	
科里奥利力几种常见错误认识的解析	邹越;王惠敏;黄韵瑾;郭庆;贾伟尧	《物理通报》	西南大学物理科学与技术学院;中国科学技术大学化学与材料科学学院;西南大学食品科学学院;	2016	科里奥利力;偏转;错误认识
碳—氮基二维非金属材料的第一性原理研究	王惠敏	《中国科学技术大学》	 	2016	第一性原理计算;密度泛函理论;碳-氮基二维材料;光催化水分解;电催化;氧气还原反应
关注幼小数学课程目标的衔接——基于全美《州共同核心数学标准》K-1年级的内容解读	李香	《大理学院学报》	西南大学教育学部;	2012	幼小衔接;数学课程目标;《州共同核心数学标准》;目标取向
论象征性游戏对幼儿主体性发展的价值	李香;李姗泽	《重庆文理学院学报(社会科学版)》	西南大学教育学部;	2012	幼儿主体性发展;象征性游戏;价值
浅谈农村幼儿园保育工作存在的问题及对策	李香	《湖南工业职业技术学院学报》	西南大学教育学部;	2011	农村幼儿园;保育工作;问题;对策
水稻颖花持续开放突变体sostenuto floret opening(sfo1)的鉴定与基因定位	沈亚林;庄慧;陈欢;曾晓琴;李香凝;张君;郑昊;凌英华;李云峰	《作物学报》	西南大学水稻研究所/转基因植物与安全控制重庆市重点实验室;	2017	水稻;颖花开放;浆片;基因定位
干旱半干旱区农田土壤碳垂直剖面分布特征研究	郭洋;李香兰;王秀君;王家平;王旭峰;马明国;谢先红;孙敏敏	《土壤学报》	北京师范大学全球变化与地球系统科学学院;石河子大学农学院;中国科学院寒区旱区环境与工程研究所遥感与地理信息科学研究室;西南大学地理科学学院;北京师范大学地理学与遥感科学学院;	2016	土壤无机碳;土壤有机碳;土壤碳储量;干旱半干旱区;农田
黑河中游植被生长季土壤呼吸和净生态系统碳交换量的季节变化	孙敏敏;王旭峰;马明国;袁文平;李香兰	《土壤学报》	北京师范大学全球变化与地球系统科学研究院;中国科学院寒区旱区环境与工程研究所;西南大学地理科学学院;北京师范大学地表过程与资源生态国家重点实验室;	2016	土壤呼吸;净生态系统碳交换量;土地利用方式;植被覆盖度;涡度相关法;静态箱法
农村幼儿园乡土课程资源开发利用研究	李香	《西南大学》	 	2013	农村幼儿园;乡土课程资源;行动研究
菵草对3种ACCase抑制剂抗性的琼脂快速检测方法建立	邹红梅;李香菊;崔海兰;何林	《杂草科学》	中国农业科学院植物保护研究所;西南大学植物保护学院;	2015	菵草;ACCase抑制剂;抗性;快速检测
自由基阳离子二聚体体系中的半键和弱相互作用的理论研究	李香	《西南大学》	 	2017	二聚体阳离子;半键;非共价键;磷键/硫键
锂电正极材料的生命周期评价	汪祺;方利国	《广州化工》	华南理工大学;	2012	生命周期评价;锂电正极材料;环境影响潜值;层次分析法
一种新型制氢反应器气体流动特性的实验研究	解东来;汪祺;费广平	《化学反应工程与工艺》	华南理工大学传热强化与过程节能教育部重点实验室;液化空气(杭州)有限公司;	2011	氢气;钯膜;流化床;气体流动
基于生命周期评价的锂电正极材料对比分析	汪祺	《华南理工大学》	 	2012	锂离子电池;正极材料;生命周期评价;生命周期成本
多孔碳的制备、载硫及其复合物的电化学性能研究	于法祺	《山东大学》	 	2018	碳化/活化;多孔碳;碳/硫复合物;电化学性能;锂-硫电池
理论与计算化学研究进展	苏培峰;谭凯;吴安安;吕鑫;赵仪;曹泽星;吴玮	《厦门大学学报(自然科学版)》	厦门大学化学化工学院;	2011	价键;密度泛函;分子动力学;纳米团簇;生物酶催化
正、负和中性TiP_(10)团簇结构与电子性质的密度泛函研究	谭凯;吕鑫;林梦海;张乾二	《高等学校化学学报》	厦门大学化学化工学院固体表面物理化学国家重点实验室理论化学中心;	2008	密度泛函理论;夹心结构;TiP团簇
计算机模拟铌原子簇的稳定构型和能量性质	谭凯;林梦海;王南钦;张乾二	《化学学报》	厦门大学化学系	2005	铌原子簇;密度泛函方法;势能函数;全局优化
金红石型TiO_2表面嵌入簇模型的密度泛函研究	谭凯;林梦海;王南钦;张乾二	《高等学校化学学报》	厦门大学化学系固体表面物理化学国家重点实验室	2005	二氧化钛;簇模型;密度泛函
符合独立五元环规则的C_(100)(417)Cl_(28)形成机理的密度泛函理论研究	尹凡华;谭凯	《物理化学学报》	厦门大学化学化工学院福建省理论与计算重点实验室;	2018	密度泛函理论;富勒烯氯化物;骨架转变
单壁AlAs(111)纳米管结构和电子性质的密度泛函理论研究	王玮;谭凯	《物理化学学报》	厦门大学化学化工学院化学系福建省理论与计算化学重点实验室;	2017	密度泛函理论;砷化铝;锯齿型;椅型;纳米管
计算机模拟铜原子簇的稳定构型和能量性质	谭 凯;林梦海;王南钦;张乾二	《化学学报》	厦门大学化学系	2002	铜原子簇;密度泛函方法;势能函数;全局优化
AuCu团簇分子动力学研究	谭凯;林梦海;莫亦荣;张乾二	《厦门大学学报(自然科学版)》	厦门大学化学系!物化所	1999	AuCu团簇;非晶结构;分子动力学;模拟
过渡金属氧化物(M_2O_5)_(m=1,2)~+(M=V,Nb,Ta)与C_2H_4气相反应机理的密度泛函研究	陈健;谭凯;林梦海;张乾二	《高等学校化学学报》	厦门大学化学化工学院固体表面物理化学国家重点实验室理论化学中心;	2008	气相反应机理;钒族氧化物;乙烯;密度泛函理论
过渡金属混合簇Nb_2Rh_2的密度泛函研究	陈健;谭凯;林梦海;张乾二	《化学学报》	厦门大学化学系固体表面物理化学国家重点实验室	2005	密度泛函理论;过渡金属团簇;金属键
锰团簇Mn_5和Mn_6几何结构与磁性的分析	洪家岁;王娴;谭凯;林梦海;张乾二	《化学学报》	厦门大学化学系固体表面物理化学国家重点实验室	2006	过渡金属团簇;金属键;锰
由锐钛矿(101)片卷曲成单壁纳米管的紧束缚密度泛函理论研究	刘昊;林梦海;谭凯	《物理化学学报》	厦门大学化学化工学院固体表面化学国家重点实验室	2012	紧束缚密度泛函理论方法;二氧化钛;锐钛矿;纳米管
Ti_xN_y团簇结构的密度泛函研究	朱纯;李春森;谭凯;林梦海;张乾二	《化学学报》	厦门大学化学系固体表面物理化学国家重点实验室	2005	Ti_xN_y;团簇;量子化学计算
原子团簇离子Ti_nP_m~+的几何结构与电子性质研究	谭凯;林梦海;吴玮;郑兰荪;张乾二	《高等学校化学学报》	厦门大学化学系	1999	钛磷化物;团簇离子;等离子体反应;从头算
一种C_(50)Cl_(10)富勒烯氯化物新的生成机理的密度泛函理论计算	甘佐华;陈姝璇;谭凯	《物理化学学报》	厦门大学化学化工学院固体表面化学国家重点实验室	2015	密度泛函理论;Stone-Wales转变;氯化
纳米尺寸团簇Ni_nZr_n(n=3～5)的几何结构与成键规律研究	王艺平;董昆明;谭凯;王娴;林梦海;林连堂;张乾二	《高等学校化学学报》	厦门大学化学系物理化学研究所	2002	Ni—Zr团簇;从头算;等瓣相似
(ZnS)_(6～12)团簇三阶非线性光学性质的理论研究	张欣;黄婷婷;谭凯;林梦海;张乾二	《高等学校化学学报》	厦门大学化学系固体表面物理化学国家重点实验室理论化学中心	2007	ZnS;半导体团簇;三阶非线性光学性质;理论计算
铌团簇和配合物的多面体分子轨道理论研究	王娴;林梦海;谭凯;王繁;张乾二	《高等学校化学学报》	厦门大学化学系	2005	铌团簇;电子结构;多面体分子轨道理论;标准三角法积分
过渡金属团簇Cr_n结构的理论研究	林玉春;黄斌;谭凯;林梦海;张乾二	《厦门大学学报(自然科学版)》	厦门大学化学系固体表面物理化学国家重点实验室	2004	Cr;金属团簇;量子化学
用离散-连续模型计算NH_2~-,NH_3和NH_4~+的溶剂化自由能	曹志霁;王朝杰;谭凯;林梦海;张乾二	《高等学校化学学报》	厦门大学化学系	2004	NH-;NH;NH+;离散-连续模型;溶剂化自由能
ZrNi金属玻璃中Zr_xNi_(n-x)(n≤6)团簇形成的量子化学研究	王艺平;董昆明;黄海晟;谭凯;林梦海;林连堂	《厦门大学学报(自然科学版)》	厦门大学化学系!物理化学研究所	2000	Ni-Zr团簇;金属玻璃;团簇形成;从头算
富勒烯团簇B_xN_(36-x)的电子结构研究	许雪飞;李春森;谭凯;林梦海;张乾二	《厦门大学学报(自然科学版)》	厦门大学化学系固体表面物理化学国家重点实验室	2003	BxN-x;富勒烯团簇;电子结构;量化计算
二元过渡金属团簇V-Co化学键的量化研究	王娴;顾勇冰;谭凯;李春森;林梦海;张乾二	《厦门大学学报(自然科学版)》	厦门大学化学系固体表面物理化学国家重点实验室	2002	量子化学计算;V-Co团簇;二聚体;定域键
原子团簇V_nP_m~+的几何结构与电子性质研究	林梦海;莫亦荣;谭凯;林水潮;郑兰荪;张乾二	《化学物理学报》	厦门大学化学系	1999	机磷化物;原子团簇;等离子体反应;从头算
团簇离子Fe_nP_m~+结构的量子化学研究	林梦海;陆云鹏;谭凯;张乾二	《厦门大学学报(自然科学版)》	厦门大学化学系!物理化学研究所固体表面物理化学国家重点实验室厦门361005	1999	原子团簇;铁磷化物;结构分析;从头算
六核钽铑二元混合簇合物的几何和电子结构	曹飞;谭凯;林梦海	《物理化学学报》	九江学院化学化工学院;厦门大学化学化工学院化学系;	2010	密度泛函理论;过渡金属团簇;金属键;钽;铑
(TiNi)_x(x=2~4)团簇结构和电子结构	顾勇冰;谭凯;林梦海	《结构化学》	浙江丽水师专化学系	2004	TiNi团簇;从头算;定域键;记忆合金
烯丙基类不对称醚异构化反应机理的理论研究	王红;何桥;谭凯	《化学学报》	青海民族大学化学与生命科学学院;厦门大学化学化工学院;	2013	烯丙基不对称醚;异构化反应;反应机理
金属、合金纳米体系的计算与模拟	谭凯	《厦门大学》	 	2002	
形状记忆合金TiNi微观结构的量化研究及记忆机理初探	顾勇冰;王艺平;谭凯;林梦海;林连堂	《第四届中国功能材料及其应用学术会议论文集》	厦门大学化学系固体表面物理化学国家重点实验室	2001	NiTi合金;形状记忆;量子化学;定域键
形状记忆合金NiTi的多体势研究	谭凯;顾勇冰;林梦海;王南钦	《第四届中国功能材料及其应用学术会议论文集》	厦门大学化学化工学院	2001	形状记忆合金;多体势;计算机模拟
由面方向性分子组装而成的多面体:将2D手性传递到3D手性	王忻昌;王宇;杨华艳;房洪勋;陈瑞雪;孙轶斌;郑南峰;谭凯;吕鑫;田中群;曹晓宇	《中国化学会第八届全国分子手性学术研讨会论文摘要集》	厦门大学化学系	2017	亚胺化学;动态共价化学;多面体分子;组装动力学;手性组装体
二氧化钛纳米管理论研究	刘昊;谭凯	《中国化学会第27届学术年会第14分会场摘要集》	厦门大学化学化工学院	2010	二氧化钛;纳米管;理论研究
一条全新C_(60)到C_(70)富勒烯七元环生长路线的密度泛函研究	甘佐华;谭凯	《中国化学会第十二届全国量子化学会议论文摘要集》	厦门大学化学化工学院	2014	
一些内嵌双(多)金属富勒烯结构的新认识	吕鑫;谭凯;吴欣	《中国化学会第九届全国量子化学学术会议暨庆祝徐光宪教授从教六十年论文摘要集》	厦门大学化学系固体表面物理化学国家重点实验室理论化学中心	2005	
气相沉积CVD合成纳米氮化钛反应的量子化学研究	谭凯;林梦海;王南钦;张乾二	《中国化学会第九届全国量子化学学术会议暨庆祝徐光宪教授从教六十年论文摘要集》	厦门大学化学化工学院	2005	
Ti_xN_y团簇结构的密度泛函研究	朱纯;李春森;谭凯;林梦海;张乾二	《中国化学会第九届全国量子化学学术会议暨庆祝徐光宪教授从教六十年论文摘要集》	厦门大学化学系固体表面物理化学国家重点实验室	2005	
过渡金属混合簇Nb_2Rh_2的密度泛函研究	陈健;谭凯;林梦海;张乾二	《中国化学会第九届全国量子化学学术会议暨庆祝徐光宪教授从教六十年论文摘要集》	厦门大学化学系固体表面物理化学国家重点实验室	2005	
等离子体引发CH_3OH/NH_3偶联反应合成腈类化合物	易颜辉;王旬旬;王丽;闫金辉;张家良;郭洪臣	《物理化学学报》	大连理工大学化工学院精细化工国家重点实验室	2018	介质阻挡放电等离子体;甲醇;氨气;偶联反应;腈类化合物
负载型双金属催化剂的制备及其等离子体催化氨分解制氢性能	孙帅其;易颜辉;王丽;张家良;郭洪臣	《物理化学学报》	大连理工大学化工学院催化化学与工程系精细化工国家重点实验室;大连理工大学物理与光电工程学院;	2017	等离子体;Fe-Ni;双金属催化剂;氨分解;氢气
铬催化剂促进CH_4/NH_3等离子体C-N偶联反应合成HCN	闫金辉;易颜辉;王丽;张睿;郭洪臣	《大连理工大学学报》	大连理工大学精细化工国家重点实验室	2018	介质阻挡放电等离子体;催化;甲烷;氨气;氰化氢
惰性气体对氢氧等离子体直接合成过氧化氢的影响	高天龙;易颜辉;张家良;赵越;王丽;郭洪臣	《化工学报》	大连理工大学化工学院催化化学与工程系及精细化工国家重点实验室;大连理工大学物理与光电工程学院;	2012	惰性气体;过氧化氢;等离子体;氢气;氧气
板板式介质阻挡放电等离子体直接合成过氧化氢研究	赵斌;梁翠翠;赵剑利;易颜辉;宫为民;郭洪臣	《电工电能新技术》	大连理工大学化工学院催化化学与工程系及精细化工国家重点实验室;	2009	过氧化氢;板板介质阻挡放电反应器;过氧化氢收率;能量效率
氢氧等离子体直接合成H_2O_2的反应机理	易颜辉	《大连理工大学》	 	2014	过氧化氢;氢氧等离子体;安全性;机理;单分子催化;放大合成
等离子体催化氨气裂解制氢:分子筛及无定形氧化物的载体效应研究	王丽;赵越;易颜辉;赵斌;刘春燕;苏际;刘文欢;宫为民;郭洪臣	《第十五届全国分子筛学术大会论文集》	大连理工大学化工学院工业催化系精细化工国家重点实验室	2009	
NaOH改性微米TS-1及其丙烯气相环氧化性能研究	苗翠兰;祝全仁;易颜辉;冯兆池;辛勤;贺宁;郭洪臣	《第19届全国分子筛学术大会论文集——C会场：MOFs材料有机无机复合材料多孔复合材料》	大连理工大学化工学院催化化学与工程系精细化工国家重点实验室	2017	NaOH溶液改姓;微米TS-;气相环氧化;活性中心;催化机理
等离子体催化氨气裂解制氢:分子筛及无定形氧化物的载体效应研究	王丽;赵越;易颜辉;赵斌;刘春燕;苏际;刘文欢;宫为民;郭洪臣	《第十五届全国分子筛大会论文集（介孔材料、MOF、吸附和催化专场）》	大连理工大学化工学院工业催化系精细化工国家重点实验室	2009	
利用H_2/O_2介质阻挡放电等离子体直接合成电子级H_2O_2的研究	易颜辉;周军成;张家良;赵剑利;宫为民;郭洪臣	《第十六届全国等离子体科学技术会议暨第一届全国等离子体医学研讨会会议摘要集》	大连理工大学 催化化学与工程系 精细化工国家重点实验室	2013	等离子体化学;绿色化学;过氧化氢;自由基化学;合成方法
添加气对火花放电转化甲烷的影响	张婧;张家良;王丽;赵越;易颜辉;王东江;李腾;郭洪臣	《第十六届全国等离子体科学技术会议暨第一届全国等离子体医学研讨会会议摘要集》	大连理工大学 精细化工国家重点实验室 催化化学与工程系	2013	
宣布中央和自治区党委关于李杰翔同志的任职决定		 	 	 	宣布中央和自治区党委关于李杰翔同志的任职决定,概念,解释,百科,知识
李杰  用军魂打造新高天		 	 	 	李杰;用军魂打造新高天,概念,解释,百科,知识
李杰一心一意谋发展		 	 	 	李杰一心一意谋发展,概念,解释,百科,知识
